;client;client_id;f_nac;edad;ingr_liquido;comuna;comuna_id;ciudad;ciudad_id;region;gse;gse_id;prof;prof_id;genero;cond_civ;antig_client;auto_marca;auto;auto_marca_id;period_fabr;auto_tasacion;auto_tot_tas;num_auto;p_avaluo_total;dconsumo;lincred;dhipotecario;num_Inst
53911;677779211;5422213;02-06-1971;44;550125;ARICA;10;ARICA;3;15;;;;;1;1;0;NISSAN;1;81.0;1990.0;1335000.0;11450000.0;2.0;;10618000.0;5575000.0;23057000.0;3.0
32124;103470711;827745;29-08-1973;42;1070000;TEMUCO;278;TEMUCO;47;9;C2;2.0;;;2;2;0;CITROEN;1;20.0;2004.0;3290000.0;3290000.0;2.0;;2073000.0;1797000.0;74805000.0;1.0
54099;687609086;5500852;18-06-1980;35;8024959;ANTOFAGASTA;8;ANTOFAGASTA;2;2;;;;;1;2;0;OPEL;1;83.0;1992.0;940000.0;5129333.0;3.0;18141860.0;55127000.0;18063000.0;51732000.0;4.0
43119;250975461;2007783;11-08-1982;33;811500;PUENTE ALTO;207;PUENTE ALTO;33;13;;;;;1;1;0;;0;;;;;;;11757000.0;4657000.0;32314000.0;2.0
51764;573569336;4588534;20-08-1976;39;925730;PUERTO MONTT;208;PUERTO MONTT;34;10;;;;;1;3;0;CHEVROLET;1;18.0;2009.0;3137500.0;3137500.0;1.0;;5157000.0;5809000.0;58732000.0;3.0
37781;151436586;1211472;24-12-1961;54;1054077;PUENTE ALTO;207;PUENTE ALTO;33;13;C3;3.0;EMPLEADO;3.0;1;3;0;;0;;;;;;14452016.0;5049000.0;5523000.0;12699000.0;3.0
20738;69378336;555006;26-07-1974;41;6352887;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;3;0;VOLKSWAGEN;1;113.0;2012.0;8480000.0;16920000.0;4.0;98696854.0;16395000.0;74310000.0;303658000.0;3.0
47051;355997211;2847957;07-05-1978;38;1826250;PUDAHUEL;206;SANTIAGO;44;13;C2;2.0;INGENIERO;1.0;1;3;0;NISSAN;1;81.0;2012.0;5303000.0;5503000.0;2.0;21747549.0;9559000.0;5039000.0;111309000.0;1.0
3977;7855836;62826;24-09-1974;41;1100000;PUERTO VARAS;209;PUERTO MONTT;34;10;;;;;2;2;0;;0;;;;;;21482108.0;2508000.0;11625000.0;33628000.0;3.0
41562;235766461;1886111;15-08-1983;32;1567053;LO PRADO;130;SANTIAGO;44;13;OTRO;7.0;;;1;1;0;BMW;1;12.0;1997.0;3570000.0;4700000.0;3.0;;2890000.0;26509000.0;153471000.0;3.0
49260;460243336;3681926;21-07-1955;60;1346368;TEMUCO;278;TEMUCO;47;9;OTRO;7.0;PROFESOR;1.0;1;1;0;;0;;;;;;32120237.0;8453000.0;20212000.0;51458000.0;1.0
23889;80203461;641607;02-01-1958;58;1108771;QUILICURA;221;SANTIAGO;44;13;D;4.0;VENDEDOR;2.0;1;2;1;KIA MOTORS;1;58.0;2012.0;11242500.0;11242500.0;1.0;11310262.0;7471000.0;4294000.0;0.0;2.0
40286;220444586;1763536;14-10-1979;36;1060268;POZO ALMONTE;201;IQUIQUE;21;1;;;;;1;1;1;NISSAN;1;81.0;1990.0;1335000.0;1335000.0;1.0;;71000.0;12845000.0;0.0;1.0
53611;661119336;5288934;15-05-1983;33;1554340;VICTORIA;292;ANGOL;1;9;;;MATRONA;1.0;2;1;0;TOYOTA;1;109.0;2010.0;4355000.0;4355000.0;1.0;38783860.0;1000.0;1907000.0;82815000.0;1.0
5376;10577336;84598;27-05-1967;48;2018205;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;AUDITOR;1.0;2;1;0;;0;;;;;;26334889.0;3972000.0;21276000.0;98871000.0;3.0
56603;893181461;7145431;22-07-1976;39;1177274;ANTOFAGASTA;8;ANTOFAGASTA;2;2;C3;3.0;;;1;2;0;;0;;;;;;;142000.0;2694000.0;0.0;2.0
20766;69580961;556627;04-05-1956;60;720000;LA FLORIDA;106;SANTIAGO;44;13;C2;2.0;EMPLEADO;3.0;2;2;5;TOYOTA;1;109.0;1999.0;2040000.0;2040000.0;2.0;;0.0;12503000.0;0.0;0.0
50607;522694211;4181533;30-07-1962;53;786802;CONCEPCION;54;CONCEPCION;14;8;;;TECNICO;3.0;1;2;0;YAMAHA;1;116.0;1989.0;200000.0;1915000.0;2.0;;6205000.0;4925000.0;34322000.0;3.0
8355;16566711;132513;11-10-1969;46;1376913;COQUIMBO;58;COQUIMBO;16;4;C2;2.0;;;1;1;4;VOLKSWAGEN;1;113.0;2006.0;3435000.0;5585000.0;3.0;7146352.0;53778000.0;11948000.0;26879000.0;4.0
52686;614791086;4918308;16-05-1983;33;874684;INDEPENDENCIA;98;SANTIAGO;44;13;;;TECNICO;3.0;1;1;0;KIA MOTORS;1;58.0;2013.0;5135000.0;5135000.0;1.0;;36529000.0;9546000.0;50509000.0;3.0
32994;110810586;886464;06-08-1975;40;656170;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;2;1;0;;0;;;;;;53764800.0;7304000.0;11311000.0;24418000.0;2.0
31254;96052461;768399;18-04-1983;33;1145000;ALTO HOSPICIO;4;IQUIQUE;21;1;;;;;1;1;5;;0;;;;;;;5745000.0;4221000.0;27477000.0;1.0
7238;14255711;114025;18-08-1957;58;886343;LANCO;117;VALDIVIA;49;14;;;EMPLEADO;3.0;1;3;2;;0;;;;;;11924640.0;350000.0;305000.0;0.0;1.0
24688;81228586;649808;20-04-1965;51;2288341;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;DENTISTA;1.0;2;2;0;SUBARU;1;104.0;2008.0;8617500.0;10030000.0;2.0;79396341.0;2271000.0;35957000.0;0.0;2.0
15151;29781336;238230;01-05-1957;59;1387620;PROVIDENCIA;203;SANTIAGO;44;13;OTRO;7.0;DENTISTA;1.0;1;3;5;;0;;;;;;72205935.0;31460000.0;20441000.0;40039000.0;3.0
42689;247100836;1976786;16-02-1984;32;1500000;MAIPU;146;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;PEUGEOT;1;85.0;2011.0;6708750.0;6708750.0;1.0;;1864000.0;13331000.0;60151000.0;1.0
6529;12869336;102934;28-08-1952;63;2664491;RECOLETA;232;SANTIAGO;44;13;C3;3.0;;;1;2;4;RENAULT;1;91.0;2000.0;2080000.0;2280000.0;2.0;;2010000.0;65453000.0;52620000.0;3.0
35683;133159711;1065257;04-05-1955;61;2277188;VITACURA;299;SANTIAGO;44;13;ABC1;1.0;MEDICO;1.0;2;2;1;KIA MOTORS;1;58.0;2012.0;4707500.0;6542500.0;2.0;131092933.0;20089000.0;7699000.0;104244000.0;2.0
19782;50658711;405249;03-09-1974;41;2927658;SAN MIGUEL;257;SANTIAGO;44;13;ABC1;1.0;;;1;2;1;HONDA;1;41.0;2012.0;15510000.0;15510000.0;1.0;60611006.0;63497000.0;13295000.0;158424000.0;4.0
10282;20202211;161597;22-11-1973;42;2298250;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;;;1;3;9;;0;;;;;;100047320.0;13945000.0;27763000.0;0.0;2.0
49222;458206836;3665634;29-01-1980;36;1800489;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;2;1;0;;0;;;;;;;56262000.0;10066000.0;84417000.0;2.0
38652;192799586;1542376;26-02-1961;55;1080166;PROVIDENCIA;203;SANTIAGO;44;13;;;EMPLEADO;3.0;1;3;0;;0;;;;;;17467883.0;12537000.0;2478000.0;20922000.0;3.0
31353;96827336;774598;06-12-1978;37;1006941;TEMUCO;278;TEMUCO;47;9;;;;;1;2;7;SUBARU;1;104.0;2009.0;6387500.0;9935000.0;3.0;;7096000.0;23227000.0;51792000.0;2.0
17068;35309836;282458;17-05-1984;32;1152745;SANTIAGO;271;SANTIAGO;44;13;C3;3.0;;;1;1;0;;0;;;;;;42056180.0;928000.0;18039000.0;42537000.0;2.0
36966;144133086;1153044;27-09-1980;35;1400000;CONCHALI;55;SANTIAGO;44;13;D;4.0;;;1;2;0;CHEVROLET;1;18.0;2011.0;6060000.0;6060000.0;1.0;24044184.0;10290000.0;14201000.0;44379000.0;3.0
38479;186319586;1490536;12-03-1971;45;730197;MACUL;144;SANTIAGO;44;13;C3;3.0;;;1;1;0;CHEVROLET;1;18.0;2007.0;2300000.0;2300000.0;1.0;;2006000.0;8452000.0;27291000.0;2.0
21651;76764211;614093;11-09-1953;62;960226;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;EMPLEADO;3.0;1;1;0;;0;;;;;;59584203.0;1947000.0;6559000.0;0.0;1.0
25771;82567961;660523;06-06-1971;44;761395;LO PRADO;130;SANTIAGO;44;13;D;4.0;;;2;1;0;KIA MOTORS;1;58.0;2012.0;3630000.0;3630000.0;1.0;28630346.0;682000.0;4496000.0;22504000.0;1.0
8910;17667336;141318;05-02-1966;50;4534664;VITACURA;299;SANTIAGO;44;13;ABC1;1.0;;;1;1;6;MAZDA;1;72.0;2005.0;4686363.0;4686363.0;1.0;60047300.0;48792000.0;66730000.0;198419000.0;3.0
46753;341945211;2735541;03-06-1970;45;1711489;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;1;0;;0;;;;;;59995591.0;2667000.0;6745000.0;72881000.0;1.0
46539;331247211;2649957;12-10-1972;43;2407647;INDEPENDENCIA;98;SANTIAGO;44;13;C3;3.0;;;1;2;0;PEUGEOT;1;85.0;2007.0;4070000.0;4070000.0;1.0;;34820000.0;14078000.0;55095000.0;3.0
56385;845191336;6761510;25-03-1987;29;755937;CURICO;67;CURICO;18;7;C3;3.0;;;1;1;0;PEUGEOT;1;85.0;1999.0;1412500.0;1412500.0;1.0;;;;;
37267;146894711;1175137;23-06-1985;30;1436680;NUNOA;169;SANTIAGO;44;13;C2;2.0;;;2;2;0;;0;;;;;;18877108.0;53000.0;5017000.0;61481000.0;2.0
5109;10059586;80456;27-03-1977;39;931894;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;2;1;8;;0;;;;;;51707668.0;0.0;2988000.0;0.0;0.0
2244;4381086;35028;25-08-1971;44;3371929;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;;;2;1;6;HYUNDAI;1;44.0;2010.0;8220000.0;8220000.0;1.0;38250028.0;46201000.0;50031000.0;43188000.0;3.0
56255;834272586;6674160;11-05-1973;43;643763;COQUIMBO;58;COQUIMBO;16;4;C2;2.0;EMPLEADO;3.0;2;1;0;;0;;;;;;15439637.0;981000.0;2171000.0;23232000.0;3.0
41606;237630336;1901022;26-12-1967;48;4713201;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;MEDICO;1.0;2;2;0;NISSAN;1;81.0;2012.0;5410000.0;5410000.0;1.0;71081538.0;14415000.0;53767000.0;111124000.0;2.0
56684;898268086;7186124;07-09-1982;33;482158;VINA DEL MAR;298;VALPARAISO;51;5;;;INGENIERO;1.0;2;1;0;;0;;;;;;;21000.0;1739000.0;20520000.0;1.0
32422;106051586;848392;29-07-1974;41;1330000;CONCHALI;55;SANTIAGO;44;13;C3;3.0;;;2;1;0;SUZUKI;1;105.0;2009.0;6045000.0;6045000.0;1.0;;300000.0;9719000.0;0.0;1.0
18192;36923086;295364;15-07-1958;57;5899000;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;2;0;TOYOTA;1;109.0;1997.0;2296666.0;5456666.0;3.0;94610980.0;195558000.0;6739000.0;83906000.0;3.0
56976;931088086;7448684;13-06-1976;39;2438600;CERRO NAVIA;30;SANTIAGO;44;13;D;4.0;;;1;3;0;;0;;;;;;;10110000.0;12607000.0;29251000.0;3.0
48348;416988836;3335890;05-05-1986;30;3826521;EL TABO;74;SAN ANTONIO;40;5;;;;;1;1;0;SKODA;1;100.0;2003.0;2735000.0;2735000.0;2.0;;7133000.0;25600000.0;94736000.0;3.0
56729;911969461;7295735;13-11-1975;40;962085;VALPARAISO;291;VALPARAISO;51;5;C2;2.0;;;2;1;0;;0;;;;;;38455007.0;1561000.0;3930000.0;53502000.0;1.0
30709;91204336;729614;15-04-1981;35;579318;VINA DEL MAR;298;VALPARAISO;51;5;;;;;1;1;1;;0;;;;;;;620000.0;5005000.0;0.0;1.0
46346;322792336;2582318;10-11-1959;56;1077501;EL MONTE;72;TALAGANTE;45;13;;;OBRERO;2.0;1;3;0;;0;;;;;;;7917000.0;1205000.0;0.0;1.0
52404;601644586;4813136;19-06-1986;29;1611423;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;;;1;2;0;;0;;;;;;;18201000.0;16613000.0;87586000.0;2.0
54917;736849336;5894774;31-08-1977;38;806583;LO ESPEJO;129;SANTIAGO;44;13;C3;3.0;;;2;1;0;CHEVROLET;1;18.0;2011.0;4262857.0;7119523.0;2.0;;0.0;1350000.0;0.0;0.0
27019;83928461;671407;15-08-1977;38;3658120;COQUIMBO;58;COQUIMBO;16;4;;;;;1;3;2;;0;;;;;;64165308.0;4541000.0;7456000.0;222279000.0;2.0
49076;450925211;3607381;09-10-1986;29;1610901;LA FLORIDA;106;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;SUZUKI;1;105.0;2012.0;4112500.0;4112500.0;2.0;;3531000.0;1704000.0;50466000.0;2.0
18975;43966211;351709;26-05-1960;55;2649789;PENALOLEN;187;SANTIAGO;44;13;ABC1;1.0;PERIODISTA;1.0;1;2;6;HONDA;1;41.0;2006.0;5230000.0;5230000.0;1.0;41231885.0;54640000.0;9085000.0;46293000.0;1.0
50341;509380336;4075022;25-07-1968;47;1831760;CONCEPCION;54;CONCEPCION;14;8;;;;;1;2;0;;0;;;;;;41147099.0;22518000.0;16793000.0;67390000.0;4.0
38216;166469211;1331733;16-02-1952;64;598162;ANTOFAGASTA;8;ANTOFAGASTA;2;2;OTRO;7.0;EMPLEADO;3.0;1;3;0;MITSUBISHI;1;77.0;2008.0;6760000.0;6760000.0;1.0;17011677.0;3521000.0;1495000.0;0.0;4.0
12993;25639461;205095;16-03-1961;55;5289777;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;;;1;2;8;MERCEDES BENZ;1;73.0;2013.0;18706000.0;18706000.0;1.0;71824934.0;5034000.0;34458000.0;0.0;1.0
51241;551079836;4408618;14-09-1977;38;1482989;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;2;1;0;RENAULT;1;91.0;2012.0;8886666.0;8886666.0;1.0;;18673000.0;5047000.0;96091000.0;3.0
10566;20803461;166407;19-10-1966;49;2473139;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;1;6;;0;;;;;;92040607.0;25412000.0;46914000.0;37249000.0;2.0
7572;14933836;119450;20-01-1981;35;1284921;SANTIAGO;271;SANTIAGO;44;13;C2;2.0;;;1;1;3;RENAULT;1;91.0;2003.0;2155833.0;2155833.0;1.0;;6975000.0;22920000.0;44076000.0;2.0
34394;122489586;979896;08-09-1976;39;738838;COPIAPO;57;COPIAPO;15;3;C2;2.0;;;1;1;1;;0;;;;;;;7069000.0;4294000.0;0.0;3.0
37297;147203711;1177609;06-12-1981;34;760877;LOS ANGELES;136;LOS ANGELES;26;8;D;4.0;CONTADOR;1.0;2;1;0;NISSAN;1;81.0;2012.0;5865000.0;5865000.0;1.0;7099809.0;4888000.0;8758000.0;62484000.0;1.0
23194;78225336;625782;03-06-1979;36;883580;TALAGANTE;275;TALAGANTE;45;13;;;;;1;1;2;KIA MOTORS;1;58.0;2009.0;3420000.0;3420000.0;1.0;;5856000.0;8708000.0;34301000.0;2.0
34999;127396961;1019155;25-02-1982;34;848050;ESTACION CENTRAL;77;SANTIAGO;44;13;C3;3.0;;;1;1;0;KIA MOTORS;1;58.0;2010.0;4250000.0;4250000.0;1.0;27711922.0;15835000.0;4671000.0;38334000.0;3.0
40441;221808586;1774448;21-12-1979;36;1347926;ANTOFAGASTA;8;ANTOFAGASTA;2;2;ND;6.0;;;1;3;0;;0;;;;;;;2238000.0;19091000.0;124079000.0;2.0
13442;26485086;211860;22-04-1952;64;1421779;VALPARAISO;291;VALPARAISO;51;5;C2;2.0;ESTADISTICO;1.0;1;2;10;MAZDA;1;72.0;1998.0;1826250.0;1826250.0;1.0;;26245000.0;17806000.0;21431000.0;4.0
26696;83594211;668733;19-10-1975;40;1020209;PENALOLEN;187;SANTIAGO;44;13;C3;3.0;;;1;3;3;EUROMOT;1;27.0;2008.0;560000.0;560000.0;1.0;;5066000.0;12560000.0;30322000.0;3.0
30276;87393711;699129;27-08-1987;28;488213;COLINA;49;COLINA;13;13;D;4.0;;;1;1;0;;0;;;;;;;3985000.0;1859000.0;0.0;2.0
47727;389121461;3112951;30-09-1977;38;1466694;VALDIVIA;289;VALDIVIA;49;14;;;;;1;2;0;HYUNDAI;1;44.0;2011.0;4793333.0;4793333.0;1.0;;5009000.0;1744000.0;32292000.0;3.0
5222;10288961;82291;18-09-1980;35;880000;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;;;2;1;4;;0;;;;;;21426193.0;507000.0;1853000.0;24558000.0;1.0
35981;135569836;1084538;28-08-1983;32;2013719;NUNOA;169;SANTIAGO;44;13;C2;2.0;;;1;1;0;HYUNDAI;1;44.0;2008.0;3920000.0;3920000.0;1.0;;3449000.0;20045000.0;99662000.0;2.0
29699;86452336;691598;18-10-1983;32;1890501;PUNTA ARENAS;212;PUNTA ARENAS;36;12;C3;3.0;;;1;1;0;;0;;;;;;;4468000.0;18981000.0;0.0;1.0
26104;82962586;663680;29-12-1971;44;1594493;SANTIAGO;271;SANTIAGO;44;13;C2;2.0;;;1;2;0;NISSAN;1;81.0;2011.0;5345000.0;5345000.0;1.0;31597493.0;6446000.0;18356000.0;90699000.0;2.0
37167;145993586;1167928;22-07-1983;32;1542668;LA PINTANA;110;SANTIAGO;44;13;OTRO;7.0;;;1;1;8;VOLKSWAGEN;1;113.0;1997.0;1503333.0;1503333.0;1.0;;45007000.0;9268000.0;0.0;6.0
55746;794718961;6357731;31-10-1985;30;532758;ARICA;10;ARICA;3;15;;;;;2;1;0;;0;;;;;;;4050000.0;4786000.0;31426000.0;3.0
3365;6508336;52046;23-12-1961;54;3716050;ESTACION CENTRAL;77;SANTIAGO;44;13;C2;2.0;MEDICO;1.0;2;2;9;TOYOTA;1;109.0;2006.0;3305555.0;3305555.0;1.0;141013916.0;34982000.0;16330000.0;226272000.0;3.0
52224;593673586;4749368;18-04-1975;41;579978;SAN ANTONIO;245;SAN ANTONIO;40;5;D;4.0;CONTADOR;1.0;2;3;0;RENAULT;1;91.0;2003.0;2280000.0;2280000.0;1.0;;3233000.0;2152000.0;20780000.0;1.0
38945;200646711;1605153;19-12-1968;47;632453;TEMUCO;278;TEMUCO;47;9;D;4.0;VENDEDOR;2.0;1;3;0;;0;;;;;;6295386.0;4571000.0;3749000.0;39377000.0;3.0
35337;130443711;1043529;06-12-1954;61;941670;MAIPU;146;SANTIAGO;44;13;C3;3.0;ASISTENTE SOCIAL;1.0;2;2;0;;0;;;;;;;1141000.0;5329000.0;28846000.0;1.0
20242;57887336;463078;30-08-1977;38;840000;ANGOL;7;ANGOL;1;9;;;;;1;3;0;;0;;;;;;8972963.0;4798000.0;786000.0;56706000.0;2.0
56580;883463336;7067686;28-07-1956;59;1147663;QUILICURA;221;SANTIAGO;44;13;C3;3.0;EMPLEADO;3.0;1;3;0;HYUNDAI;1;44.0;2010.0;6778333.0;6778333.0;2.0;83917852.0;0.0;1250000.0;0.0;0.0
27996;84791961;678315;27-09-1980;35;685033;MEJILLONES;153;ANTOFAGASTA;2;2;;;;;1;1;0;;0;;;;;;;559000.0;1597000.0;28299000.0;1.0
42154;242954336;1943614;09-07-1976;39;771339;ARICA;10;ARICA;3;15;;;TECNICO;3.0;1;1;0;GEELY;1;32.0;2012.0;4452000.0;4452000.0;2.0;;24055000.0;6846000.0;96340000.0;4.0
43799;258425211;2067381;17-04-1983;33;1341317;SAN FELIPE;251;SAN FELIPE;42;5;;;;;1;1;0;;0;;;;;;28973830.0;9927000.0;9258000.0;0.0;2.0
52970;627328836;5018610;06-03-1975;41;1278000;QUILPUE;224;VALPARAISO;51;5;C2;2.0;;;1;1;0;;0;;;;;;;4842000.0;8055000.0;0.0;3.0
51330;555095336;4440742;23-08-1953;62;1000000;VALLENAR;290;VALLENAR;50;3;;;DUENA DE CASA;3.0;2;3;0;;0;;;;;;12223894.0;7049000.0;4963000.0;19424000.0;3.0
55337;762135836;6097066;26-11-1980;35;563835;RENCA;234;SANTIAGO;44;13;C3;3.0;;;2;3;0;;0;;;;;;18014985.0;1634000.0;2908000.0;31904000.0;1.0
13675;26934836;215458;21-11-1981;34;315308;SAN JOAQUIN;255;SANTIAGO;44;13;C3;3.0;;;2;1;1;LIFAN;1;67.0;2011.0;3153333.0;3153333.0;1.0;;3577000.0;366000.0;0.0;4.0
48951;445426461;3563391;06-06-1969;46;1460765;VITACURA;299;SANTIAGO;44;13;OTRO;7.0;;;2;2;0;;0;;;;;;50526419.0;665000.0;7334000.0;61712000.0;1.0
51216;550028711;4400209;23-10-1967;48;2000000;CERRILLOS;29;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;;0;;;;;;51038689.0;5650000.0;5823000.0;73252000.0;2.0
26758;83659586;669256;29-09-1975;40;3315445;SAN PEDRO DE LA PAZ;262;CONCEPCION;14;8;;;;;1;3;7;KIA MOTORS;1;58.0;2013.0;13860000.0;13860000.0;1.0;64756869.0;6923000.0;13765000.0;92580000.0;3.0
30307;87522086;700156;11-11-1974;41;2802233;PUDAHUEL;206;SANTIAGO;44;13;C2;2.0;;;1;3;0;SUZUKI;1;105.0;2007.0;3270000.0;3270000.0;2.0;;30009000.0;13906000.0;72212000.0;3.0
11953;23586336;188670;19-09-1958;57;1060560;MAIPU;146;SANTIAGO;44;13;C2;2.0;PARVULARIA;1.0;2;1;0;FORD;1;29.0;2011.0;5990000.0;5990000.0;1.0;32729206.0;1963000.0;1560000.0;50681000.0;1.0
35435;131093336;1048726;28-03-1978;38;2778642;LO BARNECHEA;128;SANTIAGO;44;13;C3;3.0;MEDICO;1.0;1;2;0;;0;;;;;;;43151000.0;58785000.0;267109000.0;4.0
35487;131526086;1052188;02-01-1954;62;1182073;SANTIAGO;271;SANTIAGO;44;13;C3;3.0;EMPLEADO;3.0;1;2;15;;0;;;;;;;4880000.0;835000.0;0.0;2.0
38437;184283336;1474246;27-11-1961;54;1244283;CONCEPCION;54;CONCEPCION;14;8;C2;2.0;EMPLEADO;3.0;1;3;0;;0;;;;;;27658881.0;1699000.0;6962000.0;131239000.0;2.0
11663;23009586;184056;26-10-1976;39;800000;MELIPILLA;155;MELIPILLA;27;13;;;;;1;2;0;CHEVROLET;1;18.0;1974.0;320000.0;320000.0;2.0;;17123000.0;374000.0;19436000.0;2.0
51051;543607211;4348837;22-07-1960;55;987178;ANTOFAGASTA;8;ANTOFAGASTA;2;2;ABC1;1.0;OBRERO;2.0;1;1;0;FORD;1;29.0;2012.0;9570000.0;39566666.0;6.0;21770318.0;31875000.0;7963000.0;54817000.0;3.0
8641;17124836;136978;05-02-1967;49;2421788;VINA DEL MAR;298;VALPARAISO;51;5;ABC1;1.0;INGENIERO;1.0;1;3;13;;0;;;;;;61857576.0;22726000.0;2535000.0;100861000.0;2.0
31347;96792961;774323;04-03-1976;40;2290892;ANTOFAGASTA;8;ANTOFAGASTA;2;2;;;;;1;3;0;FIAT;1;28.0;1982.0;380000.0;380000.0;2.0;48994037.0;13733000.0;2128000.0;0.0;1.0
11184;22037211;176277;24-04-1972;44;643000;PUERTO MONTT;208;PUERTO MONTT;34;10;;;;;2;1;0;LIFAN;1;67.0;2011.0;2723333.0;2723333.0;1.0;32446245.0;2691000.0;5735000.0;31612000.0;3.0
49900;489074711;3912577;21-01-1983;33;1800000;LAS CONDES;119;SANTIAGO;44;13;C3;3.0;;;1;1;0;;0;;;;;;;9473000.0;15738000.0;52277000.0;2.0
22245;77348086;618764;05-05-1982;34;702759;SAN MIGUEL;257;SANTIAGO;44;13;C3;3.0;PSICOLOGO;1.0;2;1;0;;0;;;;;;21878485.0;13537000.0;2504000.0;39651000.0;1.0
46744;341196461;2729551;18-04-1977;39;1904536;CONCEPCION;54;CONCEPCION;14;8;C2;2.0;;;1;1;0;SUZUKI;1;105.0;2002.0;3070000.0;4510000.0;2.0;;872000.0;8316000.0;6278000.0;1.0
9413;18562586;148480;27-08-1963;52;1580000;LA SERENA;112;COQUIMBO;16;4;;;INGENIERO;1.0;1;3;9;PEUGEOT;1;85.0;2007.0;2890000.0;5132500.0;3.0;22980679.0;25150000.0;9633000.0;30662000.0;3.0
35503;131687461;1053479;24-09-1971;44;10815000;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;;;1;2;0;;0;;;;;;241657868.0;22143000.0;79354000.0;0.0;1.0
36774;142449961;1139579;07-11-1986;29;1028645;SAN MIGUEL;257;SANTIAGO;44;13;C3;3.0;;;1;1;1;TOYOTA;1;109.0;2008.0;4081666.0;4081666.0;2.0;;0.0;2661000.0;54818000.0;0.0
52402;601570586;4812544;07-09-1983;32;675738;ANTOFAGASTA;8;ANTOFAGASTA;2;2;;;;;1;1;1;ZOTYE;1;119.0;2011.0;3190000.0;3190000.0;1.0;;5136000.0;683000.0;24174000.0;2.0
6216;12207461;97639;05-11-1974;41;867841;PUERTO MONTT;208;PUERTO MONTT;34;10;C2;2.0;;;2;2;6;;0;;;;;;14818542.0;1733000.0;3084000.0;7887000.0;1.0
34241;121153461;969207;26-05-1976;39;1247500;VALPARAISO;291;VALPARAISO;51;5;C2;2.0;;;1;1;0;;0;;;;;;37195869.0;19844000.0;5117000.0;74776000.0;3.0
56486;875841086;7006708;18-12-1982;33;559791;MACUL;144;SANTIAGO;44;13;C3;3.0;;;2;1;0;;0;;;;;;;351000.0;4697000.0;27568000.0;2.0
6422;12688086;101484;01-10-1976;39;525594;SANTIAGO;271;SANTIAGO;44;13;;;;;1;3;2;KIA MOTORS;1;58.0;2011.0;8947500.0;8947500.0;1.0;;49708000.0;7603000.0;105202000.0;2.0
50167;501597336;4012758;21-11-1984;31;1152064;OVALLE;173;OVALLE;30;4;;;;;1;1;0;HYUNDAI;1;44.0;2009.0;3030000.0;3030000.0;1.0;;2188000.0;1877000.0;0.0;1.0
21260;73862461;590879;04-01-1972;44;800001;MAIPU;146;SANTIAGO;44;13;C3;3.0;AUX PARAMEDICO;1.0;1;3;3;CHEVROLET;1;18.0;2010.0;5460000.0;5460000.0;1.0;26284385.0;2061000.0;6833000.0;40350000.0;1.0
18413;37181336;297430;26-03-1970;46;511901;CERRILLOS;29;SANTIAGO;44;13;C3;3.0;;;1;1;0;MAHINDRA;1;70.0;2013.0;10600000.0;10600000.0;2.0;;5625000.0;251000.0;0.0;4.0
4473;8856336;70830;07-05-1978;38;6802564;OSORNO;172;OSORNO;29;10;ABC1;1.0;;;1;2;5;;0;;;;;;68297346.0;38695000.0;14320000.0;100475000.0;2.0
26478;83366711;666913;28-06-1974;41;1222074;MACUL;144;SANTIAGO;44;13;C3;3.0;BIBLIOTECARIA;2.0;2;1;9;OPEL;1;83.0;1994.0;1010000.0;1010000.0;1.0;89464488.0;1529000.0;7113000.0;66487000.0;2.0
2024;3911961;31275;25-04-1967;49;5298553;HUECHURABA;96;SANTIAGO;44;13;D;4.0;;;1;2;5;;0;;;;;;66614432.0;39559000.0;29196000.0;120982000.0;1.0
15155;29784086;238252;20-09-1962;53;1125000;PUERTO MONTT;208;PUERTO MONTT;34;10;ND;6.0;CONTADOR;1.0;2;3;5;KIA MOTORS;1;58.0;2011.0;6792500.0;6792500.0;1.0;40078692.0;12997000.0;15118000.0;32303000.0;4.0
